customer_id,first_name,last_name,email,phone,birth_date,registration_date,country,city,postal_code,address,segment,newsletter_subscribed
CUST_12087,Patrizia,Fioravanti,carduccimarisa@example.net,08232943573,1974-07-28,2025-06-25,Italy,Regoledo,71041,"Viale Alphons, 31 Appartamento 51, 02011, Accumoli (RI)",Premium,False
CUST_12088,Antonia,Correa,lisandro08@example.net,+34872 000 765,1949-09-15,2024-04-03,Spain,Segovia,47665,"Vial de Eligio Mora 58, Castellón, 26298",Standard,False
CUST_12089,Théophile,Cordier,therese01@example.org,+33 5 57 87 04 74,1977-07-26,2024-09-11,France,Rousseauboeuf,57659,"1, chemin de Letellier, 01143 MaheBourg",Standard,False
CUST_12090,Édith,Jean,beguehortense@example.com,+33 (0)1 72 59 78 41,1954-09-30,2024-04-02,France,Sainte Chantal,22147,"6, chemin Nicole Pons, 58760 Besson",Basic,True
CUST_12091,Raymond,Léger,aliceallain@example.net,0561925438,1999-08-22,2024-03-16,France,Sainte Grégoire,17390,"94, rue Auguste Fernandes, 27824 Turpin",Standard,False
CUST_12092,Élisabeth,Tanguy,danielleroux@example.com,0322869815,1974-10-24,2024-05-18,France,Maillot-sur-Mer,63465,"12, avenue Foucher, 28178 Allain",Standard,False
CUST_12093,Martine,Gilles,theodore02@example.org,0753383264,1962-06-09,2025-01-14,France,Samson-les-Bains,97677,"47, boulevard de Marie, 13395 Perrier-sur-Mer",Basic,True
CUST_12094,Rosalie,Nohlmans,freiaadolph@example.com,(02659) 248023,1969-07-14,2025-07-06,Germany,München,29549,"Blochstr. 76-31, 19856 Neuss",Basic,True
CUST_12095,Henri,Lelièvre,rene63@example.com,+33 1 72 29 01 12,1981-09-01,2025-04-04,France,Meyer,55210,"avenue de Chauvet, 30356 Saint Aurélienec",Basic,True
CUST_12096,Philippine,Boucher,aboucher@example.org,02 99 03 11 91,1973-05-01,2024-03-19,Belgium,Millet,43720,"rue de Devaux, 09795 Saint Paulette-la-Forêt",Standard,True
CUST_12097,Véronique,Jourdan,corinnepages@example.net,+33 (0)4 94 37 96 44,1999-12-29,2024-06-21,France,MaréchalVille,59529,"522, avenue Mathieu, 73454 LeclercqVille",Basic,True
CUST_12098,Durante,Nicolucci,paoletta37@example.com,3515777533,1992-07-17,2024-12-09,Italy,Soprana,41044,"Canale Micheletti, 39, 53042, Chianciano Terme (SI)",Basic,True
CUST_12099,Théophile,Chauvet,theresepichon@example.org,01 80 82 40 54,1991-04-25,2024-07-19,France,LetellierVille,84343,"97, rue Hubert, 06395 Sainte Gilbertnec",Basic,True
CUST_12100,Jessica,Bermudez,,+34875 865 799,1982-03-16,2024-07-09,Spain,Baleares,12695,"Pasaje de María Fernanda Calzada 38, Cáceres, 11918",Standard,True
CUST_12101,Christa-Maria,Kobelt,mheinz@example.net,+49(0)0946 496361,1957-09-13,2023-07-17,Germany,Eichstätt,37268,"Dietzstraße 72, 62347 Bad Mergentheim",Standard,True
CUST_12102,Hugues,Guibert,luce90@example.net,+33 1 78 24 53 06,1958-05-01,2023-10-09,France,Sainte Célina-sur-Mer,18726,"boulevard de Legrand, 80677 Regnier",Standard,True
CUST_12103,Lucila,Romeu,kanaya@example.com,+34 886 026 443,1961-01-11,2023-11-08,Spain,Las Palmas,41889,"Avenida Encarna Nicolau 8 Puerta 8 , Palencia, 37575",Standard,True
CUST_12104,Barbara,Nguyen,morrisrebecca@example.com,991-785-2844x6621,1959-10-27,2023-08-14,United States,Rhodesport,80125,"457 Kristen River Suite 881, Mendozaburgh, NM 70423",Standard,True
CUST_12105,Jessica,Hayes,dana79@example.net,(251)621-6156,1959-10-03,2024-11-21,United Kingdom,Phillipsville,38090,"68552 Daniel Shores, Jonesfurt, CA 85079",Basic,True
CUST_12106,Allison,Wagner,marknorton@example.net,234-930-6167x36196,1985-06-24,2025-02-11,United States,Deborahhaven,06975,"2673 Carpenter Springs, Michaelburgh, MD 09047",Premium,False
CUST_12107,Margaud,Fernandez,dupontthomas@example.org,04 87 05 19 95,1987-09-03,2024-10-29,France,Besson-sur-Mer,97167,"rue Duhamel, 16752 François",Standard,True
CUST_12108,Nicole,Monnier,jeannine79@example.org,04 91 15 08 20,1981-11-28,2023-06-19,France,Marchal,61589,"86, avenue Becker, 49963 Valléenec",Premium,False
CUST_12109,Inès,Millet,noel47@example.com,+33 5 90 80 87 69,1974-11-16,2024-04-07,France,Boulanger-les-Bains,08690,"rue de Marie, 42698 Gonzalez",Standard,True
CUST_12110,Philippine,Boyer,schauvin@example.net,+33 (0)1 78 84 00 19,1960-03-31,2023-06-28,France,GrosBourg,07518,"37, avenue Lucy Allard, 39273 Guillaume-sur-Rivière",Basic,True
CUST_12111,André,Gaudin,suzanneguibert@example.com,,1950-04-01,2023-12-07,France,Gomez,72436,"boulevard Le Gall, 84946 TorresBourg",Standard,False
CUST_12112,Adrienne,Leclerc,sgiraud@example.com,04 94 32 21 56,1997-08-15,2025-10-24,France,Bernard,97294,"23, rue Alexandria Launay, 31570 Colas-sur-Mer",Premium,True
CUST_12113,Odette,Roux,normandrichard@example.org,0153456076,1964-01-05,2023-11-15,France,Sainte Aurélie,97159,"15, avenue Laurence Maillard, 61485 Saint Susan",Standard,False
CUST_12114,Stephen,Mckinney,ashley52@example.com,001-593-394-8176x33661,1963-01-05,2024-07-31,United States,Andersonshire,57707,"134 Andrew Courts Apt. 974, Williamsmouth, GA 62236",Basic,True
CUST_12115,Jeanne,Delaunay,penelopelanglois@example.com,+33 (0)4 69 54 56 23,1988-08-04,2023-05-14,France,Saint Anastasie-les-Bains,54920,"458, avenue Louis, 68745 Laurent",Standard,False
CUST_12116,Adélaïde,Legendre,nathalie18@example.net,03 10 02 90 98,1997-02-15,2025-02-02,France,RouxVille,07894,"55, chemin Joseph, 17939 Pierre",Basic,True
CUST_12117,Maryse,Bouvet,laurent12@example.com,+33 (0)5 45 01 59 46,1993-07-02,2023-03-23,France,Briand-les-Bains,51723,"73, chemin de Lebrun, 67689 Techerdan",Premium,True
CUST_12118,Sean,Cooley,espinozajamie@example.com,433.602.7448x2022,1958-04-21,2023-05-01,United Kingdom,Taylorville,99646,"493 Misty Station, Mikaylaville, NE 52259",Basic,True
CUST_12119,Jeannine,Bourgeois,luciecarre@example.com,+33 5 18 96 17 71,1975-07-11,2023-06-13,France,Simon,30312,"148, boulevard Clémence Legendre, 60280 Faure-les-Bains",Basic,False
CUST_12120,Amélie,Bouchet,qdelorme@example.com,0219744353,1955-09-26,2023-01-19,France,Guérinboeuf,83802,"661, rue Tanguy, 25107 Legrand",Standard,True
CUST_12121,Claire,Diallo,louisagnes@example.org,05 55 22 81 00,1988-09-14,2024-08-21,France,Chevalier,33636,"46, avenue de Pottier, 74811 Merciernec",Standard,True
CUST_12122,Sylvie,Texier,odupre@example.net,+33 5 82 45 13 69,2007-04-20,2025-03-15,France,Lemonnierdan,97278,"35, chemin de Roger, 45695 Perrier",Premium,True
CUST_12123,Nazario,Quintero,linagiron@example.net,+34941 14 74 40,1952-06-03,2023-08-26,Spain,Valladolid,48165,"Vial de Kike Zorrilla 118 Apt. 48 , Baleares, 35238",Standard,True
CUST_12124,Latasha,Nguyen,dgilbert@example.net,896-245-4009x54057,2007-05-24,2024-12-02,United Kingdom,Charlesside,64190,"989 Carter Radial, Jonathanport, WY 95026",Basic,True
CUST_12125,Eugène,Merle,maillardclemence@example.net,+33 (0)3 28 02 24 10,1999-09-07,2024-11-03,France,CohenBourg,30846,"76, chemin Marcel Chauvin, 42121 Dumas-les-Bains",Basic,False
CUST_12126,Susan,Fischer,pierreelise@example.com,+33 4 66 15 92 57,1957-08-24,2024-07-31,Belgium,Faivre-sur-Mer,16640,"rue Pineau, 84122 Sainte Diane",Basic,False
CUST_12127,Victoire,Renaud,agatheroyer@example.org,01 47 78 25 95,1955-12-10,2025-07-11,France,Giraud,85612,"8, rue de Monnier, 28226 Pascal-sur-Lacroix",Premium,True
CUST_12128,Susanne,François,oceane58@example.com,+33 2 28 43 09 02,2000-11-15,2024-04-24,France,Legrand-sur-Mer,84465,"18, rue de Rossi, 84760 Da Silva",Standard,True
CUST_12129,Edit,Bauer,lhande@example.net,+49(0)3190 531900,1951-12-03,2025-04-14,Germany,Schweinfurt,43559,"Gitta-Ackermann-Weg 67, 70162 Fürstenwalde",Standard,True
CUST_12130,Maryse,Jacob,patricklouis@example.net,0366930041,1968-10-16,2023-12-06,France,Saint Nicole-les-Bains,42486,"77, rue de Guyon, 51223 Klein",Standard,False
CUST_12131,Phillip,Bonilla,willie07@example.net,603.585.0641,1960-02-08,2025-06-19,United States,Welchfort,15312,"18620 Martinez Land, East Caitlin, DC 63564",Basic,True
CUST_12132,Antoinette,Mahe,gregoire42@example.net,0384732426,1966-08-03,2023-09-28,France,Ribeiro,33315,"18, boulevard de Vincent, 37263 Saint AliceVille",Standard,True
CUST_12133,Severino,Vespucci,eva59@example.com,0183514488,1962-02-04,2023-12-18,Italy,Nusco,14012,"Canale Interiano, 38 Piano 2, 01017, Tuscania (VT)",Standard,False
CUST_12134,Élisabeth,Raynaud,paulmoulin@example.org,+33 (0)3 90 24 43 31,1959-08-22,2024-11-29,France,Da Silva,45265,"774, rue de Leclercq, 52904 Sauvageboeuf",Basic,True
CUST_12135,Martino,Santorio,palmisanogiustino@example.net,+39 363369951,1996-09-11,2024-02-09,Italy,Brusago,09129,"Vicolo Martinelli, 42 Appartamento 61, 29011, Castelnuovo (PC)",Standard,True
CUST_12136,Antoine,Lévy,robinjean@example.net,02 34 58 64 91,2003-10-15,2025-10-05,France,Lemaître-sur-Dufour,42748,"289, rue Normand, 53795 Bernard-sur-Julien",Basic,True
CUST_12137,Claudine,François,hdias@example.com,02 35 78 74 67,2004-10-13,2025-06-20,France,Saint Louise,94431,"63, rue de Dumas, 91167 Guichard",Basic,True
CUST_12138,Xavier,Jean,daniel31@example.org,+33 2 58 99 36 00,1947-09-24,2025-10-27,France,Cohennec,14794,"12, rue Boucher, 57341 Leconte-la-Forêt",Standard,True
CUST_12139,Dawn,Carroll,diana50@example.com,(283)353-2544x970,1976-11-02,2024-06-15,United Kingdom,Dianetown,31785,"287 Justin Garden Suite 642, East Todd, KY 72895",Basic,True
CUST_12140,Katherina,Kruschwitz,kriemhildhentschel@example.org,+49(0) 611683149,1959-08-26,2024-02-06,Switzerland,Stadtsteinach,30548,"Urte-Löffler-Platz 2/1, 35135 Mühlhausen",Standard,True
CUST_12141,Gérard,Ramos,julietteduhamel@example.com,0155599486,1974-02-14,2024-05-04,France,Berthelot,09615,"7, boulevard Zoé Martineau, 46368 Saint JacquelineVille",Standard,True
CUST_12142,Marc,Girard,francoisetessier@example.org,0474922797,1976-07-21,2023-04-06,Belgium,Hamel-sur-Leroy,21867,"rue de Reynaud, 29580 Gimenez-sur-Paris",Basic,True
CUST_12143,Virginie,Deschamps,storres@example.net,02 56 32 95 27,1998-02-17,2023-07-04,France,Sainte Thomasnec,87192,"555, avenue Buisson, 05884 Saint Roger",Basic,False
CUST_12144,Pasquale,Valmarana,favatapasquale@example.net,+39 3601320011,1958-11-29,2024-02-11,Italy,Cepina Valdisotto,72026,"Borgo Tomaselli, 37, 20863, Concorezzo (MB)",Standard,False
CUST_12145,Laetitia,Neveu,edith85@example.com,+33 3 65 09 25 29,1990-07-15,2022-11-19,France,Rivière,34790,"56, avenue Victoire Voisin, 59973 De Sousa",Standard,True
CUST_12146,Valentine,Germain,xavierda-costa@example.com,04 23 54 37 68,1973-11-13,2024-05-12,France,Valette,03678,"8, boulevard Aimée Potier, 55354 Guillet",Standard,True
CUST_12147,Jérôme,Blanchard,bertrandelisabeth@example.org,0487481697,1974-02-17,2025-09-09,France,Weissboeuf,88147,"33, rue de Clément, 91323 Georges-la-Forêt",Basic,True
CUST_12148,Célina,Lemoine,madeleine33@example.org,04 37 62 59 15,1996-10-24,2025-01-26,France,Saint Suzannenec,15899,"80, rue Édouard Moreno, 70548 Bazinnec",Standard,False
CUST_12149,Eugène,Moulin,pvincent@example.com,+33 3 65 94 56 16,1960-12-03,2023-05-15,France,Sainte Capucine,92755,"808, rue Margot Lefebvre, 15477 Poulain",Premium,True
CUST_12150,Lalo,Oller,cheloespanol@example.com,+34883 540 760,1954-10-05,2023-06-01,Spain,Valladolid,13899,"Rambla Domitila Andreu 60 Apt. 70 , Jaén, 21106",Basic,True
CUST_12151,Isaac,Lemaître,lcolas@example.com,+33 1 70 59 58 41,1947-08-16,2025-03-24,France,Chauvet-sur-Pereira,62889,"66, boulevard de Lebon, 17846 Mendèsboeuf",Basic,True
CUST_12152,Gail,Payne,mhernandez@example.org,4456924065,1965-07-28,2025-06-28,United States,North Jennifer,02515,"08329 Nancy Throughway Suite 599, Ivanhaven, OH 58543",Standard,True
CUST_12153,Denise,Tessier,constanceblanchard@example.org,+33 (0)4 87 39 66 43,1961-05-18,2023-04-26,France,Couturier,97488,"97, avenue Marguerite Neveu, 04117 Saint Anastasie",Standard,False
CUST_12154,Philippe,Vidal,emmanuelnicolas@example.net,05 45 55 10 67,1956-03-15,2023-02-18,Belgium,Bourgeois-les-Bains,29154,"7, rue Lecoq, 77541 Gonzalez",Standard,False
CUST_12155,Honoré,Cousin,,03 26 96 09 78,1985-07-22,2024-08-29,France,Lebreton-sur-Ferrand,59632,"boulevard Danielle Moreau, 84509 Evrard",Standard,True
CUST_12156,Henry,Wilson,nicolelee@example.com,794-734-4530x7502,2000-11-14,2023-11-30,United Kingdom,Davidmouth,25711,"0409 Nicholas River, Williamtown, WY 15216",Basic,False
CUST_12157,Amor,Carnero,anacletocid@example.com,+34 900638222,1956-01-10,2024-08-21,Spain,Segovia,03843,"Callejón Casandra Benavides 890 Piso 8 , Palencia, 31550",Standard,False
CUST_12158,Nora,Scholl,,,1972-03-11,2024-09-27,Germany,Greifswald,55074,"Anne-Katrin-Scheuermann-Allee 95/42, 84310 Grimmen",Basic,True
CUST_12159,Éléonore,Auger,agathegiraud@example.com,0555179832,1971-08-04,2024-02-18,France,Guilbert,81336,"26, boulevard Joseph Foucher, 51744 Sainte Nathalie",Standard,True
CUST_12160,Matthieu,Boyer,marcel88@example.com,03 53 67 54 78,1954-01-25,2024-05-18,France,Bodin,38498,"rue de Pinto, 04746 Boulanger",Standard,False
CUST_12161,Franck,Girard,frederic44@example.com,+33 1 45 67 94 07,1960-09-08,2024-03-03,France,Lévêque-sur-Mer,53329,"boulevard Élisabeth Voisin, 49296 Mace",Premium,True
CUST_12162,Victor,Lenoir,lamychristiane@example.net,02 76 89 98 46,1987-12-23,2024-08-16,Belgium,Maillet-sur-Martel,29421,"3, rue Hernandez, 54552 Saint Grégoire-sur-Mer",Standard,True
CUST_12163,Ferdi,Paffrath,sigismund90@example.org,+49(0)5809 473321,1956-12-17,2025-05-04,Germany,Iserlohn,05297,"Gabriela-Becker-Weg 6/9, 08058 Celle",Standard,True
CUST_12164,Lucy,Olivier,chauvetsuzanne@example.org,+33 3 68 35 58 34,1956-01-27,2024-06-27,France,Cohennec,44131,"582, rue Élise Fouquet, 05829 DupontVille",Standard,False
CUST_12165,Sophie,Devaux,poulainmaurice@example.com,+33 (0)1 77 69 86 14,1996-08-17,2023-02-13,France,Prévostboeuf,06653,"61, chemin de Vallée, 20300 Martel",Standard,True
CUST_12166,Sébastien,Philippe,franck90@example.com,+33 (0)5 31 16 32 56,1960-03-06,2024-04-17,France,Collin,94266,"chemin de Barre, 62667 Foucher",Basic,True
CUST_12167,Charlotte,Imbert,alfredroux@example.org,+33 6 98 43 25 27,1946-08-07,2024-08-12,France,Barbe,97391,"74, chemin Aimée Weber, 38435 Allain",Standard,True
CUST_12168,Odette,Perez,martinmillet@example.org,+33 (0)1 30 39 94 40,1967-02-21,2025-05-02,France,Marchal-sur-Voisin,02190,"586, rue Honoré Rey, 89333 Laroche",Basic,False
CUST_12169,Christopher,Chandler,lisamontes@example.com,210.983.9948x22026,1960-12-08,2024-09-23,United Kingdom,North Thomas,36778,"3679 Tracy Crest Suite 523, North Williambury, TN 74774",Basic,False
CUST_12170,Louise,Lefèvre,kdaniel@example.com,+33 4 91 86 75 65,1959-06-23,2025-06-04,France,Raynaud,68392,"750, rue de Daniel, 94756 Neveu",Basic,False
CUST_12171,Clarisa,Nevado,qpedraza@example.org,+34878 03 71 30,1950-03-01,2024-08-09,Spain,Murcia,42966,"Vial de Mario Paz 80 Piso 3 , Salamanca, 28353",Standard,True
CUST_12172,Sandalio,Bárcena,sborrego@example.com,+34 886 11 14 00,1961-01-06,2025-01-30,Spain,Jaén,40210,"Avenida de Lisandro Cuevas 52 Puerta 9 , Palencia, 35716",Basic,False
CUST_12173,Thibaut,Mathieu,laetitiablanc@example.com,02 77 30 98 65,1971-07-01,2023-06-08,France,PascalVille,86462,"rue Traore, 27543 Chrétiennec",Standard,True
CUST_12174,Pablo,Navarrete,amormosquera@example.net,+34858 55 88 63,1985-04-05,2024-11-16,Spain,Córdoba,41686,"Ronda de Vidal Armengol 48, Ávila, 42829",Premium,True
CUST_12175,Daniel,Woods,paulmitchell@example.org,2707332468,1947-02-10,2024-12-31,Canada,Hatfieldhaven,06167,"530 Sarah Square Apt. 072, Lake Kristina, NV 58196",Premium,False
CUST_12176,Jérôme,Maréchal,rousseauhonore@example.com,0695911861,2002-09-30,2023-07-06,France,Fontaineboeuf,49427,"325, avenue Rémy Clerc, 46803 Rodrigues",Basic,True
CUST_12177,Emily,Hodge,jaredcox@example.org,+1-766-400-8168,1983-12-08,2024-08-30,United Kingdom,Wagnerside,21179,"564 Steven Trail Suite 007, Anthonystad, IL 03666",Basic,True
CUST_12178,Guy,Poulain,auguste50@example.net,0493945318,2002-01-29,2025-06-08,France,Collet-sur-Ribeiro,47442,"12, boulevard Arnaude Fernandez, 11430 Hoarau",Standard,False
CUST_12179,Alderano,Gadda,michelamodiano@example.com,+39 0300071487,1961-07-20,2023-08-23,Italy,Sovere,58033,"Stretto Roberto, 4 Piano 3, 23847, Molteno (LC)",Standard,False
CUST_12180,Jeannine,Bodin,besnardadelaide@example.net,+33 (0)4 83 62 75 61,1963-10-09,2024-05-06,France,Dupré,63318,"54, rue de Delahaye, 81455 Traore",Basic,False
CUST_12181,Capucine,Gauthier,clairegiraud@example.org,0420292330,1947-10-23,2023-07-18,France,David,82331,"rue Amélie Rodrigues, 91720 Fleurydan",Standard,True
CUST_12182,Simone,Deschamps,theodorechauveau@example.net,04 15 99 24 85,1991-01-13,2024-09-08,France,Sainte Philippineboeuf,38471,"51, rue de Nguyen, 67612 Alves",Standard,True
CUST_12183,Marthe,Rousset,honoreroyer@example.net,+33 2 50 90 11 76,1950-10-14,2023-11-20,France,Barbier-sur-Rousset,82888,"12, chemin de Lefebvre, 60613 Raynaud",Standard,True
CUST_12184,Alexandria,Renaud,olejeune@example.org,0344140425,1959-11-28,2025-07-21,France,Gautier,97124,"13, avenue Chauvin, 82821 Dupont-sur-Mer",Premium,False
CUST_12185,Salvatore,Thies,lidwinawilms@example.org,0537037867,1988-11-28,2025-08-17,Germany,Grafenau,29608,"Schomberring 9-1, 19017 Sömmerda",Standard,True
CUST_12186,Theodor,Weimer,ischeuermann@example.com,+49(0)9110520767,1946-05-15,2025-11-10,Germany,Emmendingen,83016,"Gehringergasse 76/29, 64021 Lübben",Basic,True
CUST_12187,Frédéric,Lévêque,michelleturpin@example.org,04 66 57 82 15,1986-10-24,2024-01-14,France,Sainte Hortense,90887,"7, boulevard Perrot, 21247 Mary",Premium,True
CUST_12188,Yves,Ledoux,kperrier@example.net,+33 3 65 49 35 39,1952-03-05,2024-12-06,France,Saint Nicolas,85160,"5, boulevard Olivier Rolland, 87931 Sainte Louis",Standard,False
CUST_12189,Adèle,Aubert,stephane51@example.org,0237820711,2007-04-10,2023-06-12,France,Lambertnec,93253,"93, rue Frédéric Bonneau, 97282 Bourdondan",Standard,True
CUST_12190,Alfred,Gillet,lecoqlouis@example.org,+33 3 55 44 28 77,1945-05-05,2024-09-11,France,Caron-sur-Ribeiro,61362,"766, chemin Blanchard, 18824 Dias",Premium,True
CUST_12191,Ranieri,Cagnotto,mauraviviani@example.org,+39 3619313537,1997-09-11,2023-08-14,Italy,San Vito Romano,18017,"Viale Gullotta, 722 Appartamento 3, 31014, Colle Umberto (TV)",Premium,False
CUST_12192,Anna,Munoz,christopherspencer@example.com,(667)554-3511,1959-03-06,2024-11-21,United Kingdom,North Seanmouth,63709,"90507 Williams Junction Suite 866, South Alyssaberg, GU 51664",Standard,True
CUST_12193,Nicolas,Fouquet,eric67@example.net,03 39 77 47 22,1996-12-14,2025-04-12,France,Guilbert,28984,"7, chemin Martine Delaunay, 56332 Garnier-la-Forêt",Basic,False
CUST_12194,Sofia,Haering,qfinke@example.com,(03052) 89751,1993-04-12,2025-06-23,Germany,Büsingen am Hochrhein,30994,"Schönlandstr. 53/77, 40770 Brandenburg",Premium,False
CUST_12195,Élisabeth,Navarro,bmorvan@example.net,,1954-02-14,2023-03-17,France,Saint Margaud,16294,"80, boulevard de Bernier, 35519 Guilbert",Standard,True
CUST_12196,Xavier,Lévy,rolandmasson@example.net,0181549217,1955-06-15,2023-07-06,France,Blanchet,89688,"4, chemin Georges, 20196 Seguin-sur-Lambert",Basic,True
CUST_12197,Valentine,Bodin,gilbertlemaitre@example.net,+33 (0)6 48 14 78 79,1958-02-16,2024-10-01,France,Sainte Roger,43174,"88, boulevard Antoinette Tessier, 40354 Hamel",Standard,False
CUST_12198,Kazim,Scheibe,heinz-gerd66@example.net,,1982-04-17,2024-04-23,Germany,Wolgast,81527,"Rohtgasse 83, 29010 Roding",Standard,True
CUST_12199,Roland,Legendre,usanchez@example.com,0384256035,1986-12-21,2025-09-05,France,De Sousa-la-Forêt,65221,"13, rue Grégoire Menard, 56497 Didier",Basic,True
CUST_12200,Océane,Germain,blanglois@example.net,0540333701,1965-09-22,2025-05-21,France,Sainte Alain,26731,"42, rue Hélène Giraud, 74536 Marchand-sur-Gaillard",Standard,True
CUST_12201,Emelina,Fabregat,estefania12@example.com,+34925377567,1979-04-30,2024-08-07,Spain,Navarra,05129,"Callejón de Sara Suárez 36 Apt. 85 , Tarragona, 28103",Standard,True
CUST_12202,Stéphane,Antoine,lucy63@example.org,0130504158,1974-03-23,2023-02-16,France,Saint Paulinenec,35408,"5, chemin Henry, 02613 Payetboeuf",Standard,False
CUST_12203,Alexandrie,Delaunay,eugenefischer@example.com,03 85 54 92 65,1965-06-13,2024-09-14,France,Morel,82449,"84, boulevard Delorme, 27983 Brunel-sur-Dupuy",Basic,False
CUST_12204,Véronique,Étienne,sylviepires@example.org,+33 4 38 49 94 73,1986-06-19,2024-02-27,France,Moulin-sur-Guillet,62126,"69, avenue William Antoine, 87266 Saint Frédéric",Premium,True
CUST_12205,Hedi,Kreusel,lkambs@example.com,0630499660,1992-01-21,2025-06-22,Germany,Angermünde,46608,"Margrit-Radisch-Allee 774, 32890 Magdeburg",Premium,True
CUST_12206,Audrey,Carre,marcel11@example.net,+33 (0)4 94 21 73 58,2000-07-09,2024-04-03,France,Schneider-sur-Lebon,74504,"533, chemin Bertrand Guibert, 97641 Potierdan",Basic,True
CUST_12207,Christophe,Dufour,aurelie16@example.com,0170240696,1972-12-09,2024-07-29,France,Blanc-la-Forêt,95221,"75, rue de Philippe, 87780 NormandVille",Standard,True
CUST_12208,Pastor,Puig,kblanco@example.org,+34841309248,1951-05-20,2024-12-17,Spain,Soria,44257,"Camino de Renato Rivero 370 Piso 0 , Asturias, 14594",Premium,False
CUST_12209,Jose,Edwards,keithstephens@example.com,646-916-8270x1077,1958-06-19,2024-02-06,United States,Trevorland,83184,"72132 Ballard Squares Suite 647, Brownbury, CO 41070",Standard,False
CUST_12210,Émile,Jean,dfernandez@example.org,+33 3 86 11 98 89,1996-10-17,2023-09-27,France,Roche,63608,"21, avenue de Garnier, 06544 Potier",Premium,False
CUST_12211,Thérèse,Mendès,elodielecoq@example.com,+33 1 78 14 26 24,1995-05-07,2023-08-01,France,Pasquier,53662,"39, rue de Colin, 82684 Raymond",Standard,True
CUST_12212,Carol,Lopez,jessicamccormick@example.net,560-387-4532x78458,1964-02-04,2024-11-18,United Kingdom,East Tylermouth,59865,"8590 Morgan Trail Suite 283, Jessicatown, WA 27293",Standard,True
CUST_12213,Marie,Lejeune,tfrancois@example.net,+33 (0)3 55 29 02 61,2005-09-12,2024-10-05,France,Sainte Élodie-sur-Mer,35315,"381, rue de Lamy, 65673 Saint RolandVille",Basic,False
CUST_12214,Édouard,Torres,lambertbenjamin@example.com,+33 (0)3 68 67 53 63,1967-12-23,2024-07-30,France,Pasquiernec,40443,"94, boulevard Célina Mallet, 06725 Lemaître",Basic,True
CUST_12215,Valentine,Payet,dhumbert@example.com,04 30 01 55 68,1989-11-02,2024-05-28,France,Gomes-la-Forêt,33987,"1, avenue Camille Gallet, 80239 Benoit-sur-Pineau",Basic,False
CUST_12216,Angela,Barber,wsavage@example.net,7383387781,1980-12-06,2025-04-18,United States,New Susanton,82036,"9963 Williams Port Apt. 969, New Christopherville, VI 59879",Basic,True
CUST_12217,Napoleone,Caracciolo,rdepero@example.org,0332101223,1989-09-14,2024-11-01,Italy,Ivica,23854,"Contrada Panatta, 22 Piano 4, 34070, Turriaco (GO)",Standard,True
CUST_12218,Françoise,Gaillard,berthelotmichelle@example.com,+33 1 53 58 44 92,1948-09-23,2024-01-31,France,Cohen,90677,"8, rue Valentin, 65758 Bonnin",Standard,True
CUST_12219,Henri,Godard,qreynaud@example.net,03 64 57 60 99,1947-03-08,2024-04-09,France,Moulin,31699,"avenue de Salmon, 86105 Saint Stéphaniedan",Premium,True
CUST_12220,Suzanne,Schmitt,isaac51@example.net,+33 1 47 53 00 69,1998-09-18,2023-10-03,France,Saint Anaïs-la-Forêt,83266,"1, avenue de Michel, 65660 Lacroix-sur-Mer",Standard,True
CUST_12221,Klaudia,Wagner,feliciaklingelhoefer@example.org,09003056845,1967-03-01,2023-10-31,Germany,Sankt Goarshausen,93015,"Maria-Theresia-Krein-Allee 50, 62872 Stadtsteinach",Basic,False
CUST_12222,Gilbert,Delattre,thomas76@example.org,+33 5 58 75 76 32,1947-03-13,2023-05-04,France,Laine-les-Bains,40918,"152, chemin Lecomte, 90597 Saint Victoire",Basic,True
CUST_12223,Léon,Baudry,morvanlouis@example.net,+33 (0)7 69 73 24 01,1952-12-17,2024-07-16,France,Poulain-sur-Mer,65604,"980, chemin Emmanuel Garcia, 79973 Henrydan",Standard,False
CUST_12224,Grégoire,Peltier,bonneauadelaide@example.net,,1962-05-19,2024-01-21,France,Saint Amélie-la-Forêt,31801,"39, chemin Roux, 59997 Dupontdan",Premium,True
CUST_12225,Vanessa,Calarco,msolari@example.net,0823989674,2007-08-28,2023-03-08,Italy,Sant'Antonino Convento,89015,"Borgo Liberto, 5, 33031, Villaorba (UD)",Standard,True
CUST_12226,Léon,Lefebvre,bertrand33@example.net,0411387132,2000-03-21,2023-05-05,France,Sainte Marcellenec,26695,"360, rue de Bailly, 35594 Petit-sur-Mer",Standard,False
CUST_12227,Bernard,Gérard,bruneauaime@example.net,02 33 33 94 37,1968-02-01,2024-11-04,France,Saint Anastasieboeuf,36890,"21, chemin Adrien Vallée, 82103 Schneider-les-Bains",Basic,True
CUST_12228,Johnny,Johnston,leslie50@example.net,4724075385,1971-09-16,2025-11-16,United States,Stacyville,90610,"9398 Jaclyn Divide, Lake Kennethshire, AZ 70465",Premium,True
CUST_12229,Célina,Rocher,pelletierchantal@example.com,03 10 55 46 30,1999-02-10,2023-05-01,France,Meyer-sur-Mer,93780,"boulevard de Breton, 21775 Chevallier",Standard,True
CUST_12230,Hermenegildo,Tomé,ximenadonaire@example.com,+34 946 568 140,1967-02-04,2023-07-09,Spain,Castellón,44046,"Via de Antonia Campillo 1 Puerta 6 , Teruel, 51746",Standard,False
